bardella_lin_0.01_0.4
stress-strain:
(0.00023333299999999998, 3.860090738201602)
(0.000266667, 4.612006800665762)
(0.0003, 5.375227338925244)
(0.00033333300000000006, 6.175991642854983)
(0.000366667, 7.036714846670483)
(0.0004, 7.978681958014593)
(0.00043333300000000005, 9.026021263448964)
(0.000466667, 10.203530153332215)
(0.0005, 11.53581628352847)
(0.000533333, 13.046549951724865)
(0.000566667, 14.753821915047)
(0.0006, 16.66495772190986)
(0.000633333, 18.77175807883355)
(0.000666667, 21.04890940595366)
(0.0007, 23.452168540879377)
(0.0007333330000000001, 25.92953537022809)
(0.000766667, 28.426685787465328)
(0.0008, 30.89743803576368)
(0.000833333, 33.30326304939078)
(0.000866667, 35.62041099513467)
(0.0009, 37.831847313116434)
(0.0009333330000000001, 39.93141258463241)
(0.0009666669999999999, 41.91749621090404)
(0.001, 43.79159869573234)

Attentioned Point:80% of Stress
(0.0005114264090322582, 87.81200000000001)
------------------------

Attentioned Point:90% of Stress
(0.0006135441548831104, 98.7885)
------------------------
bardella_lin_0.0006_0.4
stress-strain:
(0.0, 0.0)
(3.33333e-05, 6.64106)
(6.66667e-05, 13.2566)
(0.0001, 19.8468)
(0.000133333, 26.4116)
(0.000166667, 32.9512)
(0.0002, 39.4657)
(0.00023333299999999998, 45.9551)
(0.000266667, 52.4183)
(0.0003, 58.8505)
(0.00033333300000000006, 65.244)
(0.000366667, 71.5888)
(0.0004, 77.8698)
(0.00043333300000000005, 84.0659)
(0.000466667, 90.1452)
(0.0005, 96.0597)
(0.000533333, 101.735)
(0.000566667, 107.053)
(0.0006, 111.838)
(0.000633333, 115.854)
(0.000666667, 118.89)
(0.0007, 120.911)
(0.0007333330000000001, 122.10799999999999)
(0.000766667, 122.76299999999999)
(0.0008, 123.111)
(0.000833333, 123.29700000000001)
(0.000866667, 123.404)
(0.0009, 123.471)
(0.0009333330000000001, 123.51799999999999)
(0.0009666669999999999, 123.557)
(0.001, 123.59100000000001)

plastic strain - strain:
(0.0, 0.0)
(3.33333e-05, 1.28028e-07)
(6.66667e-05, 3.8359e-07)
(0.0001, 7.66195e-07)
(0.000133333, 1.27535e-06)
(0.000166667, 1.91058e-06)
(0.0002, 2.67138e-06)
(0.00023333299999999998, 3.55788e-06)
(0.000266667, 4.57515e-06)
(0.0003, 5.74766e-06)
(0.00033333300000000006, 7.11311e-06)
(0.000366667, 8.722780000000001e-06)
(0.0004, 1.06508e-05)
(0.00043333300000000005, 1.3004000000000001e-05)
(0.000466667, 1.5940599999999998e-05)
(0.0005, 1.97015e-05)
(0.000533333, 2.4660700000000003e-05)
(0.000566667, 3.14009e-05)
(0.0006, 4.08108e-05)
(0.000633333, 5.4064700000000004e-05)
(0.000666667, 7.22181e-05)
(0.0007, 9.544629999999999e-05)
(0.0007333330000000001, 0.000122795)
(0.000766667, 0.000152851)
(0.0008, 0.00018444700000000002)
(0.000833333, 0.00021684599999999998)
(0.000866667, 0.000249648)
(0.0009, 0.000282646)
(0.0009333330000000001, 0.00031574099999999997)
(0.0009666669999999999, 0.00034888199999999996)
(0.001, 0.000382047)

IterationCount-strain:
(0.0, 1)
(3.33333e-05, 1)
(6.66667e-05, 1)
(0.0001, 1)
(0.000133333, 1)
(0.000166667, 1)
(0.0002, 3)
(0.00023333299999999998, 3)
(0.000266667, 3)
(0.0003, 3)
(0.00033333300000000006, 3)
(0.000366667, 3)
(0.0004, 3)
(0.00043333300000000005, 3)
(0.000466667, 4)
(0.0005, 4)
(0.000533333, 4)
(0.000566667, 4)
(0.0006, 4)
(0.000633333, 3)
(0.000666667, 3)
(0.0007, 3)
(0.0007333330000000001, 3)
(0.000766667, 2)
(0.0008, 2)
(0.000833333, 2)
(0.000866667, 2)
(0.0009, 2)
(0.0009333330000000001, 2)
(0.0009666669999999999, 2)

error - strain:
(0.0, 0)
(3.33333e-05, 0.1925078828658948)
(6.66667e-05, 0.00014999992498660868)
(0.0001, 0.19170248178265037)
(0.000133333, 0.3830559212051128)
(0.000166667, 0.5745028239587693)
(0.0002, 0.7647497993452363)
(0.00023333299999999998, 0.9547380279127876)
(0.000266667, 1.1470096801358767)
(0.0003, 1.3481902524025766)
(0.00033333300000000006, 1.567521083837508)
(0.000366667, 1.8140352310314367)
(0.0004, 2.0994295543352193)
(0.00043333300000000005, 2.4394460116099226)
(0.000466667, 2.856964546520439)
(0.0005, 3.3843731270461683)
(0.000533333, 4.071404197389287)
(0.000566667, 4.994866064719773)
(0.0006, 6.262299398035717)
(0.000633333, 8.006939048624393)
(0.000666667, 10.31650523883263)
(0.0007, 13.135179321998109)
(0.0007333330000000001, 16.26268260502415)
(0.000766667, 19.47386085496434)
(0.0008, 22.610324361072987)
(0.000833333, 25.593635760740817)
(0.000866667, 28.393387135471105)
(0.0009, 31.008019748653492)
(0.0009333330000000001, 33.446670986773675)
(0.0009666669999999999, 35.72136932328556)
(0.001, 37.84687053543141)

Attentioned Point:80% of Stress
(0.0005165223093580956, 98.87280000000001)
------------------------

Attentioned Point:90% of Stress
(0.0005957778200000001, 111.23190000000001)
------------------------
bardella_lin_0.00024_0.4
stress-strain:
(0.0, 0.0)
(3.33333e-05, 6.6564)
(6.66667e-05, 13.3026)
(0.0001, 19.9385)
(0.000133333, 26.5642)
(0.000166667, 33.1797)
(0.0002, 39.785)
(0.00023333299999999998, 46.38)
(0.000266667, 52.9644)
(0.0003, 59.5357)
(0.00033333300000000006, 66.0908)
(0.000366667, 72.625)
(0.0004, 79.1313)
(0.00043333300000000005, 85.5994)
(0.000466667, 92.0129)
(0.0005, 98.3448)
(0.000533333, 104.54799999999999)
(0.000566667, 110.53)
(0.0006, 116.10700000000001)
(0.000633333, 120.9)
(0.000666667, 124.35799999999999)
(0.0007, 126.275)
(0.0007333330000000001, 127.12299999999999)
(0.000766667, 127.463)
(0.0008, 127.604)
(0.000833333, 127.67399999999999)
(0.000866667, 127.71700000000001)
(0.0009, 127.75200000000001)
(0.0009333330000000001, 127.78299999999999)
(0.0009666669999999999, 127.81200000000001)
(0.001, 127.84100000000001)

plastic strain - strain:
(0.0, 0.0)
(3.33333e-05, 5.13295e-08)
(6.66667e-05, 1.53909e-07)
(0.0001, 3.0766e-07)
(0.000133333, 5.12503e-07)
(0.000166667, 7.68359e-07)
(0.0002, 1.07515e-06)
(0.00023333299999999998, 1.43309e-06)
(0.000266667, 1.84479e-06)
(0.0003, 2.32128e-06)
(0.00033333300000000006, 2.87915e-06)
(0.000366667, 3.5416900000000005e-06)
(0.0004, 4.34346e-06)
(0.00043333300000000005, 5.336430000000001e-06)
(0.000466667, 6.6022e-06)
(0.0005, 8.27597e-06)
(0.000533333, 1.0595599999999999e-05)
(0.000566667, 1.4014400000000001e-05)
(0.0006, 1.94651e-05)
(0.000633333, 2.8830900000000002e-05)
(0.000666667, 4.48749e-05)
(0.0007, 6.86227e-05)
(0.0007333330000000001, 9.771790000000001e-05)
(0.000766667, 0.000129352)
(0.0008, 0.000161979)
(0.000833333, 0.00019496599999999998)
(0.000866667, 0.000228081)
(0.0009, 0.000261242)
(0.0009333330000000001, 0.00029442)
(0.0009666669999999999, 0.000327606)
(0.001, 0.000360795)

IterationCount-strain:
(0.0, 1)
(3.33333e-05, 1)
(6.66667e-05, 1)
(0.0001, 1)
(0.000133333, 1)
(0.000166667, 1)
(0.0002, 3)
(0.00023333299999999998, 3)
(0.000266667, 3)
(0.0003, 3)
(0.00033333300000000006, 3)
(0.000366667, 3)
(0.0004, 3)
(0.00043333300000000005, 4)
(0.000466667, 4)
(0.0005, 4)
(0.000533333, 4)
(0.000566667, 4)
(0.0006, 4)
(0.000633333, 4)
(0.000666667, 3)
(0.0007, 3)
(0.0007333330000000001, 2)
(0.000766667, 2)
(0.0008, 2)
(0.000833333, 2)
(0.000866667, 2)
(0.0009, 2)
(0.0009333330000000001, 2)
(0.0009666669999999999, 2)

error - strain:
(0.0, 0)
(3.33333e-05, 0.07667673988543082)
(6.66667e-05, 0.00014999992499160046)
(0.0001, 0.07727781787018334)
(0.000133333, 0.15395544329823893)
(0.000166667, 0.23123160555358932)
(0.0002, 0.3078089621577987)
(0.00023333299999999998, 0.3846296917868822)
(0.000266667, 0.4625395970544245)
(0.0003, 0.5446880654909637)
(0.00033333300000000006, 0.6347631290124003)
(0.000366667, 0.7372976268497615)
(0.0004, 0.8574503371521571)
(0.00043333300000000005, 1.003296930643865)
(0.000466667, 1.1871553963535981)
(0.0005, 1.4280900924631303)
(0.000533333, 1.759843193740804)
(0.000566667, 2.248366792112098)
(0.0006, 3.020726196382632)
(0.000633333, 4.332162425272766)
(0.000666667, 6.516159650674851)
(0.0007, 9.595278742501446)
(0.0007333330000000001, 13.12502773883554)
(0.000766667, 16.68002324594022)
(0.0008, 20.063325718280623)
(0.000833333, 23.218664985449834)
(0.000866667, 26.146986210246354)
(0.0009, 28.862766316359178)
(0.0009333330000000001, 31.38671180620094)
(0.0009666669999999999, 33.73769913013847)
(0.001, 35.93188691985023)

Attentioned Point:80% of Stress
(0.0005211071743616199, 102.27280000000002)
------------------------

Attentioned Point:90% of Stress
(0.0005937236895642819, 115.05690000000001)
------------------------
bardella_lin_0.00006_0.4
stress-strain:
(0.0, 0.0)
(3.33333e-05, 6.6641)
(6.66667e-05, 13.3256)
(0.0001, 19.9846)
(0.000133333, 26.641)
(0.000166667, 33.2948)
(0.0002, 39.9461)
(0.00023333299999999998, 46.5948)
(0.000266667, 53.2407)
(0.0003, 59.8834)
(0.00033333300000000006, 66.5218)
(0.000366667, 73.1549)
(0.0004, 79.7806)
(0.00043333300000000005, 86.3962)
(0.000466667, 92.99700000000001)
(0.0005, 99.5747)
(0.000533333, 106.11399999999999)
(0.000566667, 112.581)
(0.0006, 118.882)
(0.000633333, 124.68799999999999)
(0.000666667, 128.827)
(0.0007, 130.406)
(0.0007333330000000001, 130.79)
(0.000766667, 130.889)
(0.0008, 130.93200000000002)
(0.000833333, 130.963)
(0.000866667, 130.99200000000002)
(0.0009, 131.02)
(0.0009333330000000001, 131.048)
(0.0009666669999999999, 131.076)
(0.001, 131.10299999999998)

plastic strain - strain:
(0.0, 0.0)
(3.33333e-05, 1.28472e-08)
(6.66667e-05, 3.8536800000000005e-08)
(0.0001, 7.706360000000001e-08)
(0.000133333, 1.28423e-07)
(0.000166667, 1.92609e-07)
(0.0002, 2.69618e-07)
(0.00023333299999999998, 3.59527e-07)
(0.000266667, 4.63065e-07)
(0.0003, 5.83154e-07)
(0.00033333300000000006, 7.24146e-07)
(0.000366667, 8.92252e-07)
(0.0004, 1.09682e-06)
(0.00043333300000000005, 1.35223e-06)
(0.000466667, 1.68183e-06)
(0.0005, 2.12629e-06)
(0.000533333, 2.76316e-06)
(0.000566667, 3.7639099999999995e-06)
(0.0006, 5.59236e-06)
(0.000633333, 9.891610000000001e-06)
(0.000666667, 2.25333e-05)
(0.0007, 4.7971000000000005e-05)
(0.0007333330000000001, 7.9383e-05)
(0.000766667, 0.00011222100000000001)
(0.0008, 0.000145341)
(0.000833333, 0.000178518)
(0.000866667, 0.00021170599999999998)
(0.0009, 0.00024489900000000003)
(0.0009333330000000001, 0.000278093)
(0.0009666669999999999, 0.000311289)
(0.001, 0.00034448599999999997)

IterationCount-strain:
(0.0, 1)
(3.33333e-05, 1)
(6.66667e-05, 1)
(0.0001, 1)
(0.000133333, 1)
(0.000166667, 1)
(0.0002, 3)
(0.00023333299999999998, 3)
(0.000266667, 3)
(0.0003, 3)
(0.00033333300000000006, 3)
(0.000366667, 3)
(0.0004, 3)
(0.00043333300000000005, 4)
(0.000466667, 4)
(0.0005, 4)
(0.000533333, 4)
(0.000566667, 4)
(0.0006, 5)
(0.000633333, 4)
(0.000666667, 4)
(0.0007, 3)
(0.0007333330000000001, 2)
(0.000766667, 2)
(0.0008, 2)
(0.000833333, 2)
(0.000866667, 2)
(0.0009, 2)
(0.0009333330000000001, 2)
(0.0009666669999999999, 2)

error - strain:
(0.0, 0)
(3.33333e-05, 0.019511316563614742)
(6.66667e-05, 0.00014999992499408344)
(0.0001, 0.019111007384279042)
(0.000133333, 0.03812225490820351)
(0.000166667, 0.057933253887947546)
(0.0002, 0.0768944640391375)
(0.00023333299999999998, 0.0960128962758475)
(0.000266667, 0.11597937696100247)
(0.0003, 0.13651231614335232)
(0.00033333300000000006, 0.15939244761964247)
(0.000366667, 0.1856162836639693)
(0.0004, 0.21647528141322683)
(0.00043333300000000005, 0.25424739148703507)
(0.000466667, 0.3027035215939828)
(0.0005, 0.3676127901182772)
(0.000533333, 0.46042935475221264)
(0.000566667, 0.6063329716639748)
(0.0006, 0.8742728132316623)
(0.000633333, 1.5050248060464142)
(0.000666667, 3.323822747496096)
(0.0007, 6.798893648316033)
(0.0007333330000000001, 10.773297153280124)
(0.000766667, 14.588192323621094)
(0.0008, 18.120091485561616)
(0.000833333, 21.37664560114753)
(0.000866667, 24.383939631218038)
(0.0009, 27.168941886294046)
(0.0009333330000000001, 29.755017327106657)
(0.0009666669999999999, 32.16281457446693)
(0.001, 34.410523655220025)

Attentioned Point:80% of Stress
(0.0005270551227348493, 104.88239999999999)
------------------------

Attentioned Point:90% of Stress
(0.0005952955027932073, 117.99269999999999)
------------------------
>>>>>>>>>>>>>>>>>
Error at attentioned point(80%):
(0.01, 29.322037086125864)
(0.0025, 11.53581628352847)
(0.0006, 3.3843731270461683)
(0.00024, 1.4280900924631303)
(6e-05, 0.3676127901182772)

Iteraion Count at attentioned point(80):
(0.01, 3)
(0.0025, 3)
(0.0006, 4)
(0.00024, 4)
(6e-05, 4)
<<<<<<<<<<<<<<<<<
-----------------
>>>>>>>>>>>>>>>>>
Error at attentioned point(90%):
(0.01, 39.35515305197405)
(0.0025, 16.66495772190986)
(0.0006, 4.994866064719773)
(0.00024, 2.248366792112098)
(6e-05, 0.6063329716639748)


Iteraion Count at attentioned point(90):
(0.01, 3)
(0.0025, 3)
(0.0006, 4)
(0.00024, 4)
(6e-05, 4)
<<<<<<<<<<<<<<<<<
bardella_lin_0.01_0.16
stress-strain:
(0.0, 0.0)
(3.33333e-05, 6.26417)
(6.66667e-05, 12.1502)
(0.0001, 17.680999999999997)
(0.000133333, 22.8781)
(0.000166667, 27.7616)
(0.0002, 32.3507)
(0.00023333299999999998, 36.6631)
(0.000266667, 40.7156)
(0.0003, 44.5231)
(0.00033333300000000006, 48.0971)
(0.000366667, 51.4448)
(0.0004, 54.5598)
(0.00043333300000000005, 57.4337)
(0.000466667, 60.0614)
(0.0005, 62.4413)
(0.000533333, 64.5762)
(0.000566667, 66.4726)
(0.0006, 68.1406)
(0.000633333, 69.5934)
(0.000666667, 70.8469)
(0.0007, 71.9194)
(0.0007333330000000001, 72.8299)
(0.000766667, 73.5979)
(0.0008, 74.2421)
(0.000833333, 74.7801)
(0.000866667, 75.22800000000001)
(0.0009, 75.6001)
(0.0009333330000000001, 75.90899999999999)
(0.0009666669999999999, 76.1656)
(0.001, 76.3789)

plastic strain - strain:
(0.0, 0.0)
(3.33333e-05, 2.01246e-06)
(6.66667e-05, 5.91559e-06)
(0.0001, 1.15949e-05)
(0.000133333, 1.89429e-05)
(0.000166667, 2.78584e-05)
(0.0002, 3.82465e-05)
(0.00023333299999999998, 5.00178e-05)
(0.000266667, 6.308859999999999e-05)
(0.0003, 7.73847e-05)
(0.00033333300000000006, 9.28476e-05)
(0.000366667, 0.00010944200000000001)
(0.0004, 0.000127201)
(0.00043333300000000005, 0.000146165)
(0.000466667, 0.00016636)
(0.0005, 0.00018779299999999998)
(0.000533333, 0.000210452)
(0.000566667, 0.000234304)
(0.0006, 0.000259297)
(0.000633333, 0.000285366)
(0.000666667, 0.000312432)
(0.0007, 0.00034040300000000003)
(0.0007333330000000001, 0.000369184)
(0.000766667, 0.00039867699999999995)
(0.0008, 0.00042879)
(0.000833333, 0.00045943300000000003)
(0.000866667, 0.0004905269999999999)
(0.0009, 0.000522)
(0.0009333330000000001, 0.000553788)
(0.0009666669999999999, 0.000585839)
(0.001, 0.000618106)

IterationCount-strain:
(0.0, 2)
(3.33333e-05, 2)
(6.66667e-05, 2)
(0.0001, 2)
(0.000133333, 2)
(0.000166667, 2)
(0.0002, 2)
(0.00023333299999999998, 2)
(0.000266667, 2)
(0.0003, 3)
(0.00033333300000000006, 3)
(0.000366667, 3)
(0.0004, 3)
(0.00043333300000000005, 3)
(0.000466667, 3)
(0.0005, 3)
(0.000533333, 3)
(0.000566667, 3)
(0.0006, 3)
(0.000633333, 3)
(0.000666667, 2)
(0.0007, 2)
(0.0007333330000000001, 2)
(0.000766667, 2)
(0.0008, 2)
(0.000833333, 2)
(0.000866667, 2)
(0.0009, 2)
(0.0009333330000000001, 2)
(0.0009666669999999999, 2)

error - strain:
(0.0, 0)
(3.33333e-05, 3.112212144656056)
(6.66667e-05, 0.00014999992498495728)
(0.0001, 2.986604780168246)
(0.000133333, 5.852848853369506)
(0.000166667, 8.605564631474143)
(0.0002, 11.24791457671478)
(0.00023333299999999998, 13.785979507028474)
(0.000266667, 16.224612784121835)
(0.0003, 18.569140193577056)
(0.00033333300000000006, 20.829122154367848)
(0.000366667, 23.01705203911452)
(0.0004, 25.159331478494178)
(0.00043333300000000005, 27.27731389535971)
(0.000466667, 29.382353450180076)
(0.0005, 31.47850783394513)
(0.000533333, 33.56469874579239)
(0.000566667, 35.63650423964681)
(0.0006, 37.68686765156129)
(0.000633333, 39.707843635506194)
(0.000666667, 41.69084152548672)
(0.0007, 43.626773080278525)
(0.0007333330000000001, 45.507922597172424)
(0.000766667, 47.32754844396268)
(0.0008, 49.08038155894555)
(0.000833333, 50.76291410385208)
(0.000866667, 52.373119633235596)
(0.0009, 53.9102088245461)
(0.0009333330000000001, 55.37466096893191)
(0.0009666669999999999, 56.76784797046888)
(0.001, 58.09187030057119)

Attentioned Point:80% of Stress
(0.00048125738310853406, 61.103120000000004)
------------------------

Attentioned Point:90% of Stress
(0.0006137757891863986, 68.74101)
------------------------
bardella_lin_0.0025_0.16
stress-strain:
(0.0, 0.0)
(3.33333e-05, 6.561260000000001)
(6.66667e-05, 13.0188)
(0.0001, 19.3742)
(0.000133333, 25.6292)
(0.000166667, 31.7853)
(0.0002, 37.8441)
(0.00023333299999999998, 43.8069)
(0.000266667, 49.6732)
(0.0003, 55.4327)
(0.00033333300000000006, 61.0614)
(0.000366667, 66.5285)
(0.0004, 71.7916)
(0.00043333300000000005, 76.7929)
(0.000466667, 81.456)
(0.0005, 85.6848)
(0.000533333, 89.3702)
(0.000566667, 92.4136)
(0.0006, 94.7661)
(0.000633333, 96.46)
(0.000666667, 97.6026)
(0.0007, 98.3353)
(0.0007333330000000001, 98.791)
(0.000766667, 99.0717)
(0.0008, 99.2464)
(0.000833333, 99.3585)
(0.000866667, 99.4343)
(0.0009, 99.48899999999999)
(0.0009333330000000001, 99.5315)
(0.0009666669999999999, 99.56700000000001)
(0.001, 99.5984)

plastic strain - strain:
(0.0, 0.0)
(3.33333e-05, 5.27027e-07)
(6.66667e-05, 1.57273e-06)
(0.0001, 3.12887e-06)
(0.000133333, 5.187369999999999e-06)
(0.000166667, 7.740239999999999e-06)
(0.0002, 1.0779600000000001e-05)
(0.00023333299999999998, 1.4298800000000001e-05)
(0.000266667, 1.83005e-05)
(0.0003, 2.28367e-05)
(0.00033333300000000006, 2.80264e-05)
(0.000366667, 3.40242e-05)
(0.0004, 4.1041800000000004e-05)
(0.00043333300000000005, 4.93687e-05)
(0.000466667, 5.93866e-05)
(0.0005, 7.15762e-05)
(0.000533333, 8.64825e-05)
(0.000566667, 0.00010459799999999999)
(0.0006, 0.00012617)
(0.000633333, 0.000151033)
(0.000666667, 0.00017865400000000001)
(0.0007, 0.00020832400000000002)
(0.0007333330000000001, 0.000239378)
(0.000766667, 0.000271308)
(0.0008, 0.000303768)
(0.000833333, 0.000336541)
(0.000866667, 0.000369495)
(0.0009, 0.000402555)
(0.0009333330000000001, 0.00043567599999999997)
(0.0009666669999999999, 0.000468831)
(0.001, 0.0005020080000000001)

IterationCount-strain:
(0.0, 1)
(3.33333e-05, 1)
(6.66667e-05, 1)
(0.0001, 1)
(0.000133333, 1)
(0.000166667, 1)
(0.0002, 2)
(0.00023333299999999998, 3)
(0.000266667, 3)
(0.0003, 3)
(0.00033333300000000006, 3)
(0.000366667, 3)
(0.0004, 3)
(0.00043333300000000005, 3)
(0.000466667, 3)
(0.0005, 3)
(0.000533333, 3)
(0.000566667, 3)
(0.0006, 3)
(0.000633333, 3)
(0.000666667, 3)
(0.0007, 2)
(0.0007333330000000001, 2)
(0.000766667, 2)
(0.0008, 2)
(0.000833333, 2)
(0.000866667, 2)
(0.0009, 2)
(0.0009333330000000001, 2)
(0.0009666669999999999, 2)

error - strain:
(0.0, 0)
